Game Turn, Range, Value, Seed, Type, Location
87, 6, 1, 4012203062, sync, Random Direction
87, 5, 3, 1019537207, sync, Random Direction
87, 100, 19, 2849203364, sync, Barbarian Ranged unit roll
87, 12, 7, 847512077, sync, Unit Combat Damage
87, 12, 1, 2648901058, sync, Unit Combat Damage
87, 12, 9, 460767187, sync, Unit Combat Damage
87, 12, 9, 3493078800, sync, Unit Combat Damage
87, 12, 5, 3497767433, sync, Unit Combat Damage
87, 2, 0, 1893710862, sync, Random Direction
87, 3, 0, 996378159, sync, Random Direction
87, 3, 1, 1402774588, sync, Random Direction
87, 3, 2, 2518967749, sync, Random Direction
87, 11, 10, 3219098394, sync, Random Direction
87, 3, 2, 4272707147, sync, Random Direction
87, 4, 1, 3131951144, sync, Random Direction
87, 6, 5, 1709873473, sync, Random Direction
87, 10, 9, 3906682598, sync, Random Direction
87, 4, 1, 4268231719, sync, Random Direction
87, 5, 0, 1395343060, sync, Random Direction
87, 12, 4, 42371197, sync, Random Direction
87, 2, 1, 1586258802, sync, Random Direction
87, 4, 1, 3829351363, sync, Random Direction
87, 6, 0, 1634169920, sync, Random Direction
87, 2, 0, 670576505, sync, Random Direction
87, 4, 1, 330908862, sync, Random Direction
87, 8, 6, 1103649055, sync, Random Direction
87, 6, 1, 3664745580, sync, Random Direction
88, 1, 0, 943934005, sync, GetNextBuyablePlot picker
88, 2, 1, 1329655498, sync, GetNextBuyablePlot picker
88, 3, 1, 2174969915, sync, GetNextBuyablePlot picker
88, 3, 2, 2499251032, sync, GetNextBuyablePlot picker
88, 1, 0, 4159394993, sync, GetNextBuyablePlot picker
88, 4, 3, 3035049366, sync, GetNextBuyablePlot picker
88, 1, 0, 3461762327, sync, GetNextBuyablePlot picker
88, 5, 2, 2634417412, sync, GetNextBuyablePlot picker
88, 2, 0, 2519698157, sync, GetNextBuyablePlot picker
88, 2, 1, 249597218, sync, GetNextBuyablePlot picker
88, 5, 0, 2330502067, sync, Random Direction
88, 6, 5, 375418224, sync, Random Direction
88, 7, 0, 4245088489, sync, Random Direction
88, 4, 2, 605968750, sync, Random Direction
88, 3, 2, 3107964943, sync, GetNextBuyablePlot picker
88, 1, 0, 3652645020, sync, GetNextBuyablePlot picker
88, 1, 0, 618408613, sync, GetNextBuyablePlot picker
88, 12, 4, 2807733882, sync, Unit Combat Damage
88, 12, 8, 1782240811, sync, Unit Combat Damage
88, 1, 0, 3096476296, sync, GetNextBuyablePlot picker
88, 2, 0, 3892956193, sync, GetNextBuyablePlot picker
88, 3, 0, 182724678, sync, GetNextBuyablePlot picker
88, 1, 0, 328116743, sync, GetNextBuyablePlot picker
88, 12, 6, 334935860, sync, Unit Combat Damage
88, 1, 0, 2450917725, sync, GetNextBuyablePlot picker
88, 3, 1, 3307897554, sync, GetNextBuyablePlot picker
88, 1, 0, 1734467491, sync, GetNextBuyablePlot picker
88, 1, 0, 836899488, sync, GetNextBuyablePlot picker
88, 4, 1, 648994393, sync, GetNextBuyablePlot picker
88, 3, 0, 1376385566, sync, GetNextBuyablePlot picker
88, 5, 2, 162059007, sync, Random Direction
88, 5, 0, 2103818444, sync, Random Direction
88, 5, 4, 476448533, sync, Random Direction
88, 7, 1, 4241988138, sync, Random Direction
88, 5, 3, 1061265435, sync, Random Direction
88, 3, 0, 2644219320, sync, Random Direction
88, 4, 0, 120389521, sync, Random Direction
88, 4, 1, 1059925750, sync, Random Direction
88, 4, 0, 1926243063, sync, Random Direction
88, 5, 2, 256922980, sync, Random Direction
88, 7, 1, 1854997453, sync, GetNextBuyablePlot picker
88, 9, 1, 1081427074, sync, Random Direction
88, 4, 2, 727316371, sync, Random Direction
88, 7, 5, 2909758416, sync, Random Direction
88, 6, 4, 3417771977, sync, Random Direction
88, 5, 4, 3258394318, sync, Random Direction
88, 6, 1, 3500308975, sync, Random Direction
88, 4, 1, 1412361468, sync, GetNextBuyablePlot picker
88, 8, 4, 1796726661, sync, Random Direction
88, 8, 2, 2233655770, sync, Random Direction
88, 10, 5, 1497810443, sync, Random Direction
88, 9, 6, 2331761896, sync, Random Direction
88, 11, 10, 2918969089, sync, Random Direction
88, 9, 6, 4074586534, sync, Random Direction
88, 1, 0, 3197745127, sync, GetNextBuyablePlot picker
88, 7, 6, 3777355668, sync, Random Direction
88, 8, 4, 3887561277, sync, Random Direction
88, 6, 4, 2559300146, sync, Random Direction
88, 6, 2, 3527404419, sync, Random Direction
88, 8, 6, 1766547712, sync, Random Direction
88, 1, 0, 3534126393, sync, GetNextBuyablePlot picker
88, 7, 5, 3189825406, sync, Random Direction
88, 4, 1, 3515595999, sync, Random Direction
88, 3, 1, 2139458860, sync, Random Direction
88, 16, 2, 1491645429, sync, Random Direction
88, 19, 15, 644314506, sync, Random Direction
88, 20, 15, 3533260795, sync, Random Direction
88, 8, 1, 3327414296, sync, Random Direction
88, 8, 6, 752720497, sync, Random Direction
88, 1, 0, 3285147734, sync, GetNextBuyablePlot picker
88, 5, 0, 3878316247, sync, Random Direction
88, 7, 2, 105534916, sync, Random Direction
88, 5, 4, 1835035821, sync, Random Direction
88, 8, 4, 3992529890, sync, Random Direction
88, 7, 2, 2437069683, sync, Random Direction
88, 1, 0, 1551436336, sync, GetNextBuyablePlot picker
88, 5, 1, 1371809449, sync, Random Direction
88, 3, 2, 1677861934, sync, Random Direction
88, 4, 3, 3850607567, sync, Random Direction
88, 6, 3, 3818690908, sync, Random Direction
88, 6, 0, 2576319589, sync, Random Direction
88, 5, 2, 663770426, sync, Random Direction
88, 3, 2, 2001217003, sync, Random Direction
88, 3, 0, 3288854344, sync, Random Direction
88, 2, 1, 1006174689, sync, Random Direction
88, 2, 1, 4238248710, sync, Random Direction
88, 1, 0, 3934336455, sync, GetNextBuyablePlot picker
88, 4, 2, 1448130548, sync, Random Direction
88, 10, 1, 2468535069, sync, Random Direction
88, 8, 6, 436752786, sync, Random Direction
88, 6, 4, 3344000867, sync, Random Direction
88, 11, 10, 3300613984, sync, Random Direction
88, 1, 0, 4279700505, sync, GetNextBuyablePlot picker
88, 10, 9, 1456862430, sync, Random Direction
88, 9, 3, 3949532863, sync, Random Direction
88, 5, 3, 1466372492, sync, Random Direction
88, 8, 7, 3162722517, sync, Random Direction
88, 8, 5, 3762847978, sync, Random Direction
88, 3, 1, 3038928859, sync, Random Direction
88, 8, 3, 1463401080, sync, Random Direction
88, 8, 2, 1798645073, sync, Random Direction
88, 1, 0, 1151713718, sync, GetNextBuyablePlot picker
88, 9, 1, 3294437047, sync, Random Direction
88, 8, 4, 864814628, sync, Random Direction
88, 9, 3, 2153104781, sync, Random Direction
88, 10, 9, 1589920578, sync, Random Direction
88, 9, 3, 3977965395, sync, Random Direction
88, 10, 6, 1452630160, sync, Random Direction
88, 1, 0, 2691050889, sync, GetNextBuyablePlot picker
88, 6, 4, 1851216270, sync, Random Direction
88, 20, 16, 3084594607, sync, Random Direction
88, 2, 1, 3566728636, sync, Random Direction
88, 15, 6, 2633701701, sync, Random Direction
88, 11, 6, 1761278106, sync, Random Direction
88, 2, 1, 2344023499, sync, GetNextBuyablePlot picker
88, 3, 1, 3788288424, sync, Random Direction
88, 4, 1, 2453210305, sync, Random Direction
88, 5, 1, 1342178406, sync, Random Direction
88, 6, 4, 1581065127, sync, Random Direction
88, 9, 3, 3138338900, sync, Random Direction
88, 1, 0, 1611672573, sync, GetNextBuyablePlot picker
88, 11, 5, 385351922, sync, Random Direction
88, 7, 2, 2232308547, sync, Random Direction
88, 10, 4, 1833569728, sync, Random Direction
88, 10, 4, 2067303161, sync, Random Direction
88, 6, 0, 1728133694, sync, Random Direction
88, 5, 3, 87613599, sync, Random Direction
88, 4, 3, 2812429804, sync, GetNextBuyablePlot picker
88, 9, 2, 3522026933, sync, Random Direction
88, 6, 2, 1255324746, sync, Random Direction
88, 1, 0, 2085939131, sync, GetNextBuyablePlot picker
88, 3, 0, 2221135064, sync, Random Direction
88, 7, 3, 1080795185, sync, Random Direction
88, 8, 3, 2408076054, sync, Random Direction
88, 9, 8, 2137015447, sync, Random Direction
88, 8, 6, 4105004676, sync, Random Direction
88, 9, 3, 3509128813, sync, Random Direction
88, 12, 0, 1714326178, sync, Random Direction
88, 12, 2, 190485299, sync, Random Direction
88, 7, 5, 987522800, sync, Random Direction
88, 6, 3, 3302302825, sync, GetNextBuyablePlot picker
88, 4, 1, 2450435822, sync, Random Direction
88, 5, 3, 1671507855, sync, Random Direction
88, 5, 0, 2679702044, sync, Random Direction
88, 4, 0, 504536613, sync, Random Direction
88, 5, 2, 800771066, sync, Random Direction
88, 2, 0, 2047554987, sync, Random Direction
88, 5, 0, 1315054600, sync, Random Direction
88, 6, 5, 754186145, sync, Random Direction
88, 5, 3, 3772362182, sync, Random Direction
88, 4, 0, 3167060359, sync, Random Direction
88, 4, 1, 49903796, sync, Random Direction
88, 3, 2, 1446472925, sync, GetNextBuyablePlot picker
88, 9, 8, 3904036946, sync, Random Direction
88, 7, 6, 3857624867, sync, Random Direction
88, 7, 0, 4161760288, sync, Random Direction
88, 6, 3, 306379225, sync, Random Direction
88, 6, 0, 2239410078, sync, Random Direction
88, 5, 1, 687020671, sync, Random Direction
88, 12, 10, 1053764172, sync, Unit Combat Damage
88, 1, 0, 3756022421, sync, Random Direction
88, 2, 1, 2455644074, sync, Random Direction
88, 5, 2, 3651723163, sync, Random Direction
88, 1, 0, 1844092728, sync, Random Direction
88, 6, 1, 2797144849, sync, Random Direction
88, 3, 1, 1045369974, sync, Random Direction
88, 8, 2, 1764481655, sync, Random Direction
88, 1, 0, 1397126884, sync, Random Direction
88, 6, 2, 3314698061, sync, Random Direction
88, 3, 0, 1670382082, sync, Random Direction
88, 3, 0, 1417258771, sync, Random Direction
88, 13, 10, 342236496, sync, Random Direction
88, 3, 2, 3360230217, sync, Random Direction
88, 4, 1, 3422567502, sync, Random Direction
88, 5, 4, 1624088943, sync, Random Direction
88, 3, 1, 3919036028, sync, Random Direction
88, 3, 1, 2173571845, sync, Random Direction
88, 6, 1, 1848102746, sync, Random Direction
88, 5, 1, 1102898571, sync, Random Direction
88, 12, 0, 1608533608, sync, Random Direction
89, 1, 0, 73521793, sync, GetNextBuyablePlot picker
89, 2, 1, 1862502182, sync, GetNextBuyablePlot picker
89, 4, 3, 2232569703, sync, GetNextBuyablePlot picker
89, 36, 26, 3450298644, sync, Choosing a Citizen Name
89, 3, 1, 3109068221, sync, GetNextBuyablePlot picker
89, 3, 1, 1955655602, sync, GetNextBuyablePlot picker
89, 7, 2, 1617591043, sync, BT Research Choice
89, 1, 0, 1713601152, sync, GetNextBuyablePlot picker
89, 4, 2, 2339264697, sync, GetNextBuyablePlot picker
89, 1, 0, 2501530878, sync, GetNextBuyablePlot picker
89, 7, 0, 3163538527, sync, BT Research Choice
89, 5, 4, 394641068, sync, GetNextBuyablePlot picker
89, 2, 1, 3910322037, sync, GetNextBuyablePlot picker
89, 2, 1, 4014129930, sync, GetNextBuyablePlot picker
89, 6, 0, 2593539963, sync, Random Direction
89, 4, 0, 535173528, sync, Random Direction
89, 3, 2, 341140977, sync, GetNextBuyablePlot picker
89, 1, 0, 3067217366, sync, GetNextBuyablePlot picker
89, 1, 0, 2931286103, sync, GetNextBuyablePlot picker
89, 1, 0, 82786116, sync, GetNextBuyablePlot picker
89, 2, 0, 4283002925, sync, GetNextBuyablePlot picker
89, 3, 2, 1111533922, sync, GetNextBuyablePlot picker
89, 1, 0, 3438291699, sync, GetNextBuyablePlot picker
89, 1, 0, 1514832816, sync, GetNextBuyablePlot picker
89, 3, 1, 2952389161, sync, GetNextBuyablePlot picker
89, 1, 0, 1694759342, sync, GetNextBuyablePlot picker
89, 1, 0, 2203616079, sync, GetNextBuyablePlot picker
89, 4, 3, 2194418396, sync, GetNextBuyablePlot picker
89, 3, 0, 3894769637, sync, GetNextBuyablePlot picker
89, 4, 3, 580518586, sync, Random Direction
89, 3, 1, 4265870699, sync, Random Direction
89, 4, 2, 1482627272, sync, Random Direction
89, 4, 2, 2361044321, sync, Random Direction
89, 4, 0, 2253754502, sync, Random Direction
89, 2, 0, 303795527, sync, Random Direction
89, 3, 0, 1722874228, sync, Random Direction
89, 4, 0, 152288925, sync, Random Direction
89, 6, 0, 736767762, sync, Random Direction
89, 5, 0, 117028579, sync, Random Direction
89, 7, 4, 614349024, sync, GetNextBuyablePlot picker
89, 8, 6, 2851252121, sync, Random Direction
89, 6, 3, 3300403806, sync, Random Direction
89, 6, 2, 2181488191, sync, Random Direction
89, 7, 4, 1482556172, sync, Random Direction
89, 8, 5, 2889688149, sync, Random Direction
89, 4, 2, 2782432874, sync, GetNextBuyablePlot picker
89, 5, 2, 2828345179, sync, Random Direction
89, 6, 2, 2456699896, sync, Random Direction
89, 8, 1, 2071507153, sync, Random Direction
89, 11, 3, 719922998, sync, Random Direction
89, 9, 3, 1492932151, sync, Random Direction
89, 5, 1, 1799333796, sync, Random Direction
89, 10, 4, 1543932173, sync, Random Direction
89, 1, 0, 2040037570, sync, GetNextBuyablePlot picker
89, 6, 5, 355868371, sync, Random Direction
89, 6, 2, 4020345360, sync, Random Direction
89, 7, 6, 2099226889, sync, Random Direction
89, 4, 3, 4059162382, sync, Random Direction
89, 6, 2, 4214871343, sync, Random Direction
89, 1, 0, 1743669052, sync, GetNextBuyablePlot picker
89, 4, 1, 781241541, sync, Random Direction
89, 5, 4, 1466525210, sync, Random Direction
89, 3, 1, 3877147979, sync, Random Direction
89, 14, 9, 1710660392, sync, Random Direction
89, 14, 6, 3057020993, sync, Random Direction
89, 14, 8, 2124925414, sync, Random Direction
89, 8, 6, 2597927719, sync, Random Direction
89, 6, 0, 3316531668, sync, Random Direction
89, 1, 0, 20500349, sync, GetNextBuyablePlot picker
89, 4, 2, 202808946, sync, Random Direction
89, 3, 0, 2283037379, sync, Random Direction
89, 5, 0, 211265344, sync, Random Direction
89, 3, 1, 755492473, sync, Random Direction
89, 1, 0, 2402037694, sync, GetNextBuyablePlot picker
89, 6, 1, 2538629151, sync, Random Direction
89, 5, 3, 1408235372, sync, Random Direction
89, 7, 0, 2752999733, sync, Random Direction
89, 8, 0, 108497354, sync, Random Direction
89, 5, 3, 152921915, sync, Random Direction
89, 6, 1, 2845515352, sync, Random Direction
89, 6, 3, 1247472561, sync, Random Direction
89, 6, 1, 2557245590, sync, Random Direction
89, 9, 5, 1290877975, sync, Random Direction
89, 4, 3, 2479867908, sync, Random Direction
89, 1, 0, 4118909421, sync, GetNextBuyablePlot picker
89, 7, 2, 217024546, sync, Random Direction
89, 9, 1, 1774420659, sync, Random Direction
89, 8, 1, 595812464, sync, Random Direction
89, 8, 2, 754081769, sync, Random Direction
89, 8, 2, 1403126894, sync, Random Direction
89, 1, 0, 1416206095, sync, GetNextBuyablePlot picker
89, 8, 7, 3247838108, sync, Random Direction
89, 8, 1, 3985117605, sync, Random Direction
89, 7, 2, 586021242, sync, Random Direction
89, 8, 5, 1337103659, sync, Random Direction
89, 10, 9, 2730413448, sync, Random Direction
89, 7, 3, 3977061153, sync, Random Direction
89, 7, 1, 2077373254, sync, Random Direction
89, 10, 5, 843274503, sync, Random Direction
89, 8, 4, 2385984052, sync, Random Direction
89, 1, 0, 2574766173, sync, GetNextBuyablePlot picker
89, 9, 1, 2658024914, sync, Random Direction
89, 9, 3, 775061155, sync, Random Direction
89, 11, 8, 1663550880, sync, Random Direction
89, 9, 6, 3487962457, sync, Random Direction
89, 10, 4, 3142477086, sync, Random Direction
89, 8, 4, 1986290175, sync, Random Direction
89, 1, 0, 2295569356, sync, GetNextBuyablePlot picker
89, 6, 2, 123317781, sync, Random Direction
89, 15, 12, 1836561706, sync, Random Direction
89, 2, 0, 3718717211, sync, Random Direction
89, 18, 7, 897886392, sync, Random Direction
89, 9, 7, 1798575761, sync, Random Direction
89, 2, 0, 3375626742, sync, GetNextBuyablePlot picker
89, 5, 1, 1267634679, sync, Random Direction
89, 7, 0, 943167588, sync, Random Direction
89, 6, 3, 561154765, sync, Random Direction
89, 4, 2, 2342371202, sync, Random Direction
89, 7, 4, 2735756947, sync, Random Direction
89, 1, 0, 2970080976, sync, GetNextBuyablePlot picker
89, 10, 7, 3098150601, sync, Random Direction
89, 6, 2, 3068940750, sync, Random Direction
89, 12, 10, 1994377455, sync, Random Direction
89, 8, 3, 3831205884, sync, Random Direction
89, 4, 2, 2042840709, sync, Random Direction
89, 8, 5, 2810166490, sync, Random Direction
89, 3, 0, 2810840331, sync, GetNextBuyablePlot picker
89, 9, 0, 349155304, sync, Random Direction
89, 3, 1, 427214337, sync, Random Direction
89, 7, 5, 1840041126, sync, Random Direction
89, 1, 0, 3344033511, sync, GetNextBuyablePlot picker
89, 5, 0, 266592916, sync, Random Direction
89, 9, 8, 92848445, sync, Random Direction
89, 8, 6, 4165537074, sync, Random Direction
89, 8, 6, 3754691203, sync, Random Direction
89, 9, 2, 3647378432, sync, Random Direction
89, 12, 4, 1237660729, sync, Random Direction
89, 10, 9, 1542900350, sync, Random Direction
89, 9, 5, 4114271199, sync, Random Direction
89, 11, 8, 2711679020, sync, Random Direction
89, 6, 1, 3367754485, sync, GetNextBuyablePlot picker
89, 7, 2, 1127288970, sync, Random Direction
89, 4, 3, 1672103675, sync, Random Direction
89, 2, 0, 4064469784, sync, Random Direction
89, 2, 0, 1144795505, sync, Random Direction
89, 4, 3, 1394060118, sync, Random Direction
89, 5, 3, 4056700887, sync, Random Direction
89, 4, 1, 3188660420, sync, Random Direction
89, 3, 0, 1905357741, sync, Random Direction
89, 6, 1, 284894946, sync, Random Direction
89, 5, 3, 898931315, sync, Random Direction
89, 4, 0, 3209100592, sync, Random Direction
89, 3, 1, 360619433, sync, GetNextBuyablePlot picker
89, 6, 3, 2494091054, sync, Random Direction
89, 3, 0, 2794744527, sync, Random Direction
89, 5, 4, 1356250204, sync, Random Direction
89, 6, 0, 3824839525, sync, Random Direction
89, 6, 2, 326545466, sync, Random Direction
89, 5, 3, 2048320747, sync, Random Direction
89, 12, 7, 2923512392, sync, Unit Combat Damage
89, 12, 0, 2678806753, sync, Unit Combat Damage
89, 5, 0, 269456902, sync, Random Direction
89, 3, 0, 620553415, sync, Random Direction
89, 2, 1, 1179400948, sync, Random Direction
89, 7, 5, 3039011357, sync, Random Direction
89, 6, 0, 3137277074, sync, Random Direction
89, 6, 3, 525928035, sync, Random Direction
89, 3, 0, 2355892832, sync, Random Direction
89, 7, 5, 1306346265, sync, Random Direction
89, 2, 0, 3489488862, sync, Random Direction
89, 11, 5, 1170974143, sync, Random Direction
89, 4, 2, 1961882764, sync, Random Direction
89, 10, 9, 2532702165, sync, Random Direction
89, 4, 3, 4227570666, sync, Random Direction
89, 4, 2, 4104052443, sync, Random Direction
89, 8, 5, 2280508792, sync, Random Direction
89, 2, 1, 3081452625, sync, Random Direction
89, 8, 5, 2549058742, sync, Random Direction
89, 6, 1, 3097660855, sync, Random Direction
89, 9, 6, 921585956, sync, Random Direction
90, 1, 0, 3012971661, sync, GetNextBuyablePlot picker
90, 2, 0, 1147125314, sync, GetNextBuyablePlot picker
90, 3, 2, 835210835, sync, GetNextBuyablePlot picker
90, 3, 0, 3780694928, sync, GetNextBuyablePlot picker
90, 1, 0, 883434633, sync, GetNextBuyablePlot picker
90, 4, 2, 2981067918, sync, GetNextBuyablePlot picker
